ProblemID,ProblemName,Difficulty,Prompt,Model,InputMode,EvalMethod,Compiled,PublicPassed,HiddenPassed,GenTime_s,ErrorMsg,GeneratedCode
M105,Ideal Sheet,Medium,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,12.83,want='Yes' got='',"import sys

def read_sheet():
    h, w = map(int, input().split())
    sheet = [input() for _ in range(h)]
    return h, w, sheet

def count_black_squares(sheet):
    return sum(row.count('#') for row in sheet)

def check_position(a, b, x, ax, ay, bx, by):
    h_x, w_x, x_sheet = x
    h_a, w_a, a_sheet = a
    h_b, w_b, b_sheet = b

    black_squares = set()

    for i in range(h_a):
        for j in range(w_a):
            if a_sheet[i][j] == '#':
                black_squares.add((i + ax, j + ay))

    for i in range(h_b):
        for j in range(w_b):
            if b_sheet[i][j] == '#':
                black_squares.add((i + bx, j + by))

    for i in range(h_x):
        for j in range(w_x):
            if x_sheet[i][j] == '#':
                if (i + ax, j + ay) not in black_squares and (i + bx, j + by) not in black_squares:
                    return False

    return True

def check_sheets(a, b, x):
    h_a, w_a, a_sheet = a
    h_b, w_b, b_sheet = b
    h_x, w_x, x_sheet = x

    for ax in range(-h_x + 1, h_a + 1):
        for ay in range(-w_x + 1, w_a + 1):
            for bx in range(-h_x + 1, h_b + 1):
                for by in range(-w_x + 1, w_b + 1):
                    if check_position(a, b, x, ax, ay, bx, by):
                        return True

    return False

def main():
    a = read_sheet()
    b = read_sheet()
    x = read_sheet()

    if count_black_squares(a) + count_black_squares(b) != count_black_squares(x):
        print(""No"")
    elif check_sheets(a, b, x):
        print(""Yes"")
    else:
        print(""No"")

if __name__ == ""__main__"":
    main()"
M105,Ideal Sheet,Medium,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,13.4,,
M105,Ideal Sheet,Medium,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,11.65,,
M106,Mismatched Parentheses,Medium,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,18.65,want='ac' got='a',"import sys

def main():
    N = int(input())
    S = input()

    while True:
        new_S = S
        i = 0
        while i < len(S):
            if S[i] == '(':
                j = i + 1
                count = 1
                while j < len(S) and count!= 0:
                    if S[j] == '(':
                        count += 1
                    elif S[j] == ')':
                        count -= 1
                    j += 1
                if count == 0:
                    new_S = S[:i] + S[j+1:]
                    S = new_S
                    i = -1
            i += 1
        if new_S == S:
            break
    print(S)

if __name__ == ""__main__"":
    main()"
M106,Mismatched Parentheses,Medium,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,47.35,want='ac' got='a(b(d))c',"import sys

def main():
    N = int(input())
    S = input()

    while True:
        new_S = ''
        i = 0
        while i < len(S):
            if S[i] == '(':
                j = i + 1
                count = 1
                while j < len(S) and count!= 0:
                    if S[j] == '(':
                        count += 1
                    elif S[j] == ')':
                        count -= 1
                    j += 1
                if count == 0 and j - i == 2:
                    i = j
                else:
                    new_S += S[i]
                    i += 1
            else:
                new_S += S[i]
                i += 1
        if new_S == S:
            break
        S = new_S

    print(S)

if __name__ == ""__main__"":
    main()"
M106,Mismatched Parentheses,Medium,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,4.16,want='ac' got='a(b(d))c',"import sys

def main():
    n = int(input())
    s = input()
    stack = []
    result = []

    for char in s:
        if char == '(':
            stack.append(len(result))
            result.append(char)
        elif char == ')':
            if stack:
                start = stack.pop()
                if result[start + 1] == char:
                    result = result[:start] + result[start + 2:]
                else:
                    result.append(char)
            else:
                result.append(char)
        else:
            result.append(char)

    print(''.join(result))

if __name__ == ""__main__"":
    main()"
M107,Standings,Medium,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.59,,
M107,Standings,Medium,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,4.79,,
M107,Standings,Medium,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,9.51,,
M108,Snuke Maze,Medium,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,11.45,want='Yes' got='No',"import sys

def read_input():
    H, W = map(int, input().split())
    S = [input() for _ in range(H)]
    return H, W, S

def is_valid_move(i, j, H, W):
    return 0 <= i < H and 0 <= j < W

def dfs(i, j, k, H, W, S, visited):
    if k == 10:
        return True
    if not is_valid_move(i, j, H, W) or visited[i][j] or S[i][j] != 'snuke'[k % 5]:
        return False
    visited[i][j] = True
    for di, dj in [(-1, 0), (1, 0), (0, -1), (0, 1)]:
        if dfs(i + di, j + dj, k + 1, H, W, S, visited):
            return True
    visited[i][j] = False
    return False

def main():
    H, W, S = read_input()
    visited = [[False] * W for _ in range(H)]
    if dfs(0, 0, 0, H, W, S, visited):
        print(""Yes"")
    else:
        print(""No"")

if __name__ == ""__main__"":
    main()"
M108,Snuke Maze,Medium,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,2100.62,want='Yes' got='No',"from collections import deque

def main():
    H, W = map(int, input().split())
    S = [input() for _ in range(H)]

    directions = [(0, 1), (0, -1), (1, 0), (-1, 0)]
    target = 'snukes'

    def is_valid(x, y):
        return 0 <= x < H and 0 <= y < W

    queue = deque([(0, 0, 0)])
    visited = {(0, 0, 0)}

    while queue:
        x, y, idx = queue.popleft()
        if (x, y) == (H - 1, W - 1) and idx == 4:
            print('Yes')
            return
        for dx, dy in directions:
            nx, ny = x + dx, y + dy
            if is_valid(nx, ny) and S[nx][ny] == target[(idx + 1) % 5] and (nx, ny, (idx + 1) % 5) not in visited:
                queue.append((nx, ny, (idx + 1) % 5))
                visited.add((nx, ny, (idx + 1) % 5))
    print('No')

if __name__ == '__main__':
    main()"
M108,Snuke Maze,Medium,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,5.54,,
M109,Medicine,Medium,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.24,,
M109,Medicine,Medium,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.06,,
M109,Medicine,Medium,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,0.38,,
M110,Add One Edge,Medium,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,6.62,,
M110,Add One Edge,Medium,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,6.13,,
M110,Add One Edge,Medium,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,5.15,,
M111,Reversible,Medium,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.37,,
M111,Reversible,Medium,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.49,,
M111,Reversible,Medium,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.77,,
M112,Peaceful Teams,Medium,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,9.49,want='4' got='8',"import sys
import itertools

def read_input():
    return sys.stdin.readline().strip()

def read_ints():
    return list(map(int, read_input().split()))

N, T, M = read_ints()
incompatible_pairs = [read_ints() for _ in range(M)]

def is_valid_division(division):
    for pair in incompatible_pairs:
        if division[pair[0] - 1] == division[pair[1] - 1]:
            return False
    return True

def count_valid_divisions():
    count = 0
    for division in itertools.product(range(1, T + 1), repeat=N):
        if len(set(division)) == T and is_valid_division(division):
            count += 1
    return count

print(count_valid_divisions())"
M112,Peaceful Teams,Medium,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,8.39,want='4' got='8',"import sys
from itertools import product

def read_input():
    N, T, M = map(int, input().split())
    incompatible_pairs = []
    for _ in range(M):
        A, B = map(int, input().split())
        incompatible_pairs.append((A-1, B-1))
    return N, T, M, incompatible_pairs

def is_valid_division(division, incompatible_pairs):
    for pair in incompatible_pairs:
        if division[pair[0]] == division[pair[1]]:
            return False
    return True

def count_valid_divisions(N, T, incompatible_pairs):
    count = 0
    for division in product(range(T), repeat=N):
        if is_valid_division(division, incompatible_pairs):
            count += 1
    return count

N, T, M, incompatible_pairs = read_input()
print(count_valid_divisions(N, T, incompatible_pairs))"
M112,Peaceful Teams,Medium,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,5.73,want='4' got='8',"import sys
import itertools

def read_input():
    N, T, M = map(int, input().split())
    incompatible_pairs = []
    for _ in range(M):
        A, B = map(int, input().split())
        incompatible_pairs.append((A-1, B-1))
    return N, T, M, incompatible_pairs

def is_valid_division(division, incompatible_pairs):
    for pair in incompatible_pairs:
        if division[pair[0]] == division[pair[1]]:
            return False
    return True

def count_valid_divisions(N, T, M, incompatible_pairs):
    count = 0
    for division in itertools.product(range(T), repeat=N):
        if len(set(division)) == T and is_valid_division(division, incompatible_pairs):
            count += 1
    return count

N, T, M, incompatible_pairs = read_input()
print(count_valid_divisions(N, T, M, incompatible_pairs))"
M113,Find it!,Medium,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,2.65,"want='4
7 5 3 2' got='3
1 6 4'","import sys

def find_cycle(n, edges):
    visited = [False] * (n + 1)
    stack = []
    cycle = []

    def dfs(node):
        visited[node] = True
        stack.append(node)
        next_node = edges[node - 1]
        if visited[next_node]:
            if next_node in stack:
                index = stack.index(next_node)
                cycle.extend(stack[index:])
        else:
            dfs(next_node)

    for i in range(1, n + 1):
        if not visited[i]:
            dfs(i)
            break

    return cycle

n = int(input())
edges = list(map(int, input().split()))
cycle = find_cycle(n, edges)
print(len(cycle))
print(*cycle)"
M113,Find it!,Medium,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,3.12,"want='4
7 5 3 2' got='4
2 7 5 3'","import sys

def find_cycle(n, edges):
    visited = [False] * n
    current_path = []
    cycle = []

    def dfs(node):
        nonlocal cycle
        visited[node] = True
        current_path.append(node)
        next_node = edges[node]
        if next_node in current_path:
            cycle = current_path[current_path.index(next_node):]
        elif not visited[next_node]:
            dfs(next_node)
        current_path.pop()

    for i in range(n):
        if not visited[i]:
            dfs(i)

    return cycle

n = int(input())
edges = [int(x) - 1 for x in input().split()]
cycle = find_cycle(n, edges)
print(len(cycle))
print(' '.join(str(x + 1) for x in cycle))"
M113,Find it!,Medium,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,4.63,"want='4
7 5 3 2' got='4
2 7 5 3'","import sys

def find_cycle(n, edges):
    visited = [False] * (n + 1)
    stack = []
    cycle = []

    def dfs(node):
        nonlocal cycle
        visited[node] = True
        stack.append(node)
        next_node = edges[node - 1]
        if visited[next_node]:
            if next_node in stack:
                index = stack.index(next_node)
                cycle = stack[index:]
        else:
            dfs(next_node)

    for i in range(1, n + 1):
        if not visited[i]:
            dfs(i)

    return cycle

n = int(input())
edges = list(map(int, input().split()))

cycle = find_cycle(n, edges)
print(len(cycle))
print(*cycle)"
M114,Grid Ice Floor,Medium,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,9.41,want='12' got='4',"import sys

def main():
    n, m = map(int, input().split())
    grid = [list(input()) for _ in range(n)]

    visited = [[False]*m for _ in range(n)]
    visited[1][1] = True

    directions = [(0, 1), (0, -1), (1, 0), (-1, 0)]
    queue = [(1, 1)]

    count = 1
    while queue:
        x, y = queue.pop(0)
        for dx, dy in directions:
            nx, ny = x, y
            while 0 <= nx < n and 0 <= ny < m and grid[nx][ny] == '.':
                nx += dx
                ny += dy
            nx -= dx
            ny -= dy
            if not visited[nx][ny]:
                visited[nx][ny] = True
                queue.append((nx, ny))
                count += 1

    print(count)

if __name__ == ""__main__"":
    main()"
M114,Grid Ice Floor,Medium,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,7.1,want='12' got='32',"import sys

def main():
    n, m = map(int, input().split())
    grid = [list(input()) for _ in range(n)]

    visited = [[False]*m for _ in range(n)]
    visited[1][1] = True

    directions = [(0, 1), (0, -1), (1, 0), (-1, 0)]
    queue = [(1, 1)]

    while queue:
        x, y = queue.pop(0)

        for dx, dy in directions:
            nx, ny = x, y
            while 1 <= nx < n-1 and 1 <= ny < m-1 and grid[nx][ny] == '.':
                nx += dx
                ny += dy
                if not visited[nx][ny]:
                    visited[nx][ny] = True
                    queue.append((nx, ny))

    count = sum(sum(row) for row in visited)
    print(count)

if __name__ == ""__main__"":
    main()"
M114,Grid Ice Floor,Medium,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,3.31,want='12' got='14',"import sys

def main():
    n, m = map(int, input().split())
    grid = [list(input()) for _ in range(n)]

    visited = [[False]*m for _ in range(n)]

    def dfs(i, j):
        if i < 0 or i >= n or j < 0 or j >= m or grid[i][j] == '#' or visited[i][j]:
            return 0
        visited[i][j] = True
        return 1 + dfs(i-1, j) + dfs(i+1, j) + dfs(i, j-1) + dfs(i, j+1)

    print(dfs(1, 1))

if __name__ == ""__main__"":
    main()"
M115,Invisible Hand,Medium,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.27,,
M115,Invisible Hand,Medium,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.72,,
M115,Invisible Hand,Medium,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.29,,
M116,Count Bracket Sequences,Medium,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,10.76,,
M116,Count Bracket Sequences,Medium,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,8.65,,
M116,Count Bracket Sequences,Medium,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,5.56,,
M117,Who is Saikyo?,Medium,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,10.47,,
